Gene1,stId,name,Gene2,connected_driver_gene,gene_type,MethylationRatio
MRPS7,MRPS7,MRPS7,MRPL53,,3,-0.0107536167456125
MRPS7,MRPS7,MRPS7,MRPL50,,3,-0.0107536167456125
MRPS7,MRPS7,MRPS7,MRPL10,,3,-0.0107536167456125
MRPS7,MRPS7,MRPS7,MRPL55,,3,-0.0107536167456125
MRPS7,MRPS7,MRPS7,MRPL28,,3,-0.0107536167456125
MRPS7,MRPS7,MRPS7,MRPL57,,3,-0.0107536167456125
MRPS7,MRPS7,MRPS7,MRPL42,,3,-0.0107536167456125
MRPS7,MRPS7,MRPS7,MRPL35,,3,-0.0107536167456125
MRPS7,MRPS7,MRPS7,MRPL39,,3,-0.0107536167456125
MRPS7,MRPS7,MRPS7,MRPL52,,3,-0.0107536167456125
MRPS7,MRPS7,MRPS7,OXA1L,,3,-0.0107536167456125
VAMP2,VAMP2,VAMP2,STX3,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,STX2,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,STX1B,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,CPLX1,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,SYT5,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,SLC2A4,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,PPFIA3,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,PPFIA1,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,PPFIA4,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,PPFIA2,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,YWHAG,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,YWHAZ,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,YWHAE,YWHAE,2,0.0247687219639156
VAMP2,VAMP2,VAMP2,YWHAQ,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,YWHAB,,3,0.0247687219639156
VAMP2,VAMP2,VAMP2,YWHAH,,3,0.0247687219639156
GTF2E2,GTF2E2,GTF2E2,GTF2F1,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,GTF2F2,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,GTF2H4,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,GTF2H3,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,POLR2A,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,GTF2H5,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,POLR2B,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,POLR2C,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,POLR2D,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,POLR2G,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,GTF2H2,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,POLR2E,POLR2E,2,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,POLR2K,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,POLR2F,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,POLR2I,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,POLR2L,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,MNAT1,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,GTF2H1,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,POLR2J,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,POLR2H,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,INTS10,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,SSU72,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,PCF11,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,SUPT4H1,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,INTS12,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,INTS9,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,INTS6,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,INTS8,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,INTS1,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,INTS5,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,INTS4,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,INTS7,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,INTS2,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,INTS3,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,ICE1,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,ELL3,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,ICE2,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,NABP2,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,ELL2,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,ZC3H8,,3,-0.0060505569850187
GTF2E2,GTF2E2,GTF2E2,NABP1,,3,-0.0060505569850187
HEATR1,HEATR1,HEATR1,NOL6,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,NOP58,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,UTP20,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,RRP9,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,UTP18,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,NOP14,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,BMS1,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,PDCD11,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,NOP56,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,PWP2,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,WDR3,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,DCAF13,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,TBL3,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,WDR46,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,UTP6,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,FBL,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,MPHOSPH10,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,NOC4L,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,KRR1,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,UTP3,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,EMG1,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,UTP14A,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,RRP7A,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,IMP4,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,RCL1,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,IMP3,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,DHX37,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,DDX52,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,RBM28,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,DDX49,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,RPS6,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,RPS9,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,RPS14,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,RPS7,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,DDX47,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,RRP36,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,RRP1,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,RPS2,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,XRN2,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,MPHOSPH6,,0,-0.0125504956977298
HEATR1,HEATR1,HEATR1,NOL12,,0,-0.0125504956977298
PSMA7,PSMA7,PSMA7,UBA52,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,UBC,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,UBB,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,RPS27A,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,SKP1,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,TP53,TP53,2,-0.001937779133801
PSMA7,PSMA7,PSMA7,RBX1,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,UBE2C,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,TNF,TNF,2,-0.001937779133801
PSMA7,PSMA7,PSMA7,PTEN,PTEN,2,-0.001937779133801
PSMA7,PSMA7,PSMA7,TNFSF11,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,RUNX3,RUNX3,2,-0.001937779133801
PSMA7,PSMA7,PSMA7,TNKS2,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,TNKS,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,UBE2D1,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,TNFRSF12A,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,UBE2E1,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,TRAF3,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,SMURF2,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,SHH,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,PTTG1,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,TNFRSF1B,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,WWP1,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,GMNN,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,OAZ1,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,RELA,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,SKP2,SKP2,2,-0.001937779133801
PSMA7,PSMA7,PSMA7,ODC1,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,RELB,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,TNFSF13B,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,GTSE1,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,RNF146,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,TNFRSF13C,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,VHL,VHL,2,-0.001937779133801
PSMA7,PSMA7,PSMA7,TRAF2,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,REL,REL,2,-0.001937779133801
PSMA7,PSMA7,PSMA7,FBXO5,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,ZSWIM8,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,SUFU,SUFU,2,-0.001937779133801
PSMA7,PSMA7,PSMA7,PRICKLE1,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,TNFSF12,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,TNFRSF11A,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,SPOP,SPOP,2,-0.001937779133801
PSMA7,PSMA7,PSMA7,TNFSF14,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,SPRED1,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,TP73,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,OAZ2,,3,-0.001937779133801
PSMA7,PSMA7,PSMA7,OAZ3,,3,-0.001937779133801
MRPS35,MRPS35,MRPS35,MRPL36,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL47,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL16,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL41,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL15,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL13,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL17,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL40,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL3,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL44,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL19,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL46,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL43,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL32,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL49,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL4,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL2,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL27,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL33,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL34,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL54,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL38,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL42,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL9,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL21,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL50,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL18,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL55,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL14,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL24,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL48,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL11,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL20,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL45,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL35,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL30,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL53,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,GADD45GIP1,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL51,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL57,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL37,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL39,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL22,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL28,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL10,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL52,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL12,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,MRPL1,,3,-0.0024515086064128
MRPS35,MRPS35,MRPS35,OXA1L,,3,-0.0024515086064128
ATG14,ATG14,ATG14,RB1CC1,,3,-0.0069870909627801
ATG14,ATG14,ATG14,NRBF2,,3,-0.0069870909627801
ATG14,ATG14,ATG14,ULK1,,3,-0.0069870909627801
ATG14,ATG14,ATG14,ATG9A,,3,-0.0069870909627801
ATG14,ATG14,ATG14,STX17,,3,-0.0069870909627801
ATG14,ATG14,ATG14,GABARAPL1,,3,-0.0069870909627801
ATG14,ATG14,ATG14,GABARAPL2,,3,-0.0069870909627801
ATG14,ATG14,ATG14,ULK2,,3,-0.0069870909627801
ATG14,ATG14,ATG14,GABARAP,,3,-0.0069870909627801
ATG14,ATG14,ATG14,UVRAG,,3,-0.0069870909627801
ATG14,ATG14,ATG14,PRKAA2,,3,-0.0069870909627801
ATG14,ATG14,ATG14,PRKAA1,,3,-0.0069870909627801
ATG14,ATG14,ATG14,SNAP29,,3,-0.0069870909627801
ATG14,ATG14,ATG14,PRKAG1,,3,-0.0069870909627801
ATG14,ATG14,ATG14,PRKAG2,,3,-0.0069870909627801
ATG14,ATG14,ATG14,PRKAB1,,3,-0.0069870909627801
ATG14,ATG14,ATG14,PRKAG3,,3,-0.0069870909627801
CCNB2,CCNB2,CCNB2,CDC20,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,PLK1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,MAD2L1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CDCA8,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,KIF2C,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,PKMYT1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPF,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NCAPG,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPE,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUF2,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CDC25C,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CDCA5,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPA,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NCAPH,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,ZWINT,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPN,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,SPC25,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CDC25B,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPM,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CDC25A,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,SKA1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPU,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,SMC4,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,SMC2,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,KIF18A,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NCAPD2,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,KNTC1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPH,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,SPDL1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,FZR1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,SPC24,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,RAD21,RAD21,2,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CKAP5,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NDC1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,INCENP,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPP,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,ERCC6L,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,ZWILCH,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPK,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPI,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP37,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,DYNC1H1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,PPP1CC,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,RCC2,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,KIF2A,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP155,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,SMC1A,SMC1A,2,-0.0048226684100703
CCNB2,CCNB2,CCNB2,SMC3,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,SFN,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,PDS5A,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPT,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,PDS5B,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,XPO1,XPO1,2,-0.0048226684100703
CCNB2,CCNB2,CCNB2,MAD1L1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,DSN1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPC,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPO,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP205,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,SKA2,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CLIP1,CLIP1,2,-0.0048226684100703
CCNB2,CCNB2,CCNB2,ZW10,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPQ,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,MAPRE1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP35,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP107,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,KIF2B,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,RANGAP1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,ITGB3BP,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,PAFAH1B1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUDC,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,RAE1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NDE1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CENPL,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,RANBP2,RANBP2,2,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NEK9,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP133,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP93,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,MIS12,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP54,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP62,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP160,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,STAG2,STAG2,2,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP50,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP153,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP43,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,STAG1,STAG1,2,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP85,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NSL1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,GORASP1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,DYNLL1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,DYNLL2,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP188,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,GOLGA2,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP210,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,AHCTF1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,TPR,TPR,2,-0.0048226684100703
CCNB2,CCNB2,CCNB2,RPS27,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP88,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,SEC13,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NDEL1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,NUP214,NUP214,2,-0.0048226684100703
CCNB2,CCNB2,CCNB2,TAOK1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,POM121C,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,POM121,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,USO1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,RAB1A,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,DYNC1LI2,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CLASP1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,DYNC1LI1,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,DYNC1I2,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,CLASP2,,3,-0.0048226684100703
CCNB2,CCNB2,CCNB2,DYNC1I1,,3,-0.0048226684100703
MCM6,MCM6,MCM6,POLA1,,3,-0.0142143678094032
MCM6,MCM6,MCM6,PRIM1,,3,-0.0142143678094032
MCM6,MCM6,MCM6,POLA2,,3,-0.0142143678094032
MCM6,MCM6,MCM6,POLE2,,3,-0.0142143678094032
MCM6,MCM6,MCM6,POLE,POLE,2,-0.0142143678094032
MCM6,MCM6,MCM6,PRIM2,,3,-0.0142143678094032
MCM6,MCM6,MCM6,POLE3,,3,-0.0142143678094032
MCM6,MCM6,MCM6,POLE4,,3,-0.0142143678094032
SMC5,SMC5,SMC5,UBE2I,,0,0.0141832943431822
SMC5,SMC5,SMC5,STAG2,STAG2,0,0.0141832943431822
SMC5,SMC5,SMC5,STAG1,STAG1,0,0.0141832943431822
SMC5,SMC5,SMC5,SUMO1,,0,0.0141832943431822
CASP8,CASP8,CASP8,FAS,,1,-0.3553171794592867
CASP8,CASP8,CASP8,FADD,,1,-0.3553171794592867
CASP8,CASP8,CASP8,TNFRSF10B,,1,-0.3553171794592867
CASP8,CASP8,CASP8,TNFRSF10A,,1,-0.3553171794592867
CASP8,CASP8,CASP8,XIAP,,1,-0.3553171794592867
CASP8,CASP8,CASP8,CFLAR,,1,-0.3553171794592867
CASP8,CASP8,CASP8,RIPK1,,1,-0.3553171794592867
CASP8,CASP8,CASP8,TRADD,,1,-0.3553171794592867
CASP8,CASP8,CASP8,FASLG,,1,-0.3553171794592867
CASP8,CASP8,CASP8,TNFSF10,,1,-0.3553171794592867
CASP8,CASP8,CASP8,TRAF1,,1,-0.3553171794592867
CASP8,CASP8,CASP8,TNFRSF1A,,1,-0.3553171794592867
CASP8,CASP8,CASP8,TP53,,1,-0.3553171794592867
CASP8,CASP8,CASP8,MAPK1,,1,-0.3553171794592867
CASP8,CASP8,CASP8,RIPK3,,1,-0.3553171794592867
CASP8,CASP8,CASP8,MAPK3,,1,-0.3553171794592867
CASP8,CASP8,CASP8,MALT1,,1,-0.3553171794592867
CASP8,CASP8,CASP8,IKBKG,,1,-0.3553171794592867
CASP8,CASP8,CASP8,CRADD,,1,-0.3553171794592867
CASP8,CASP8,CASP8,IL1B,,1,-0.3553171794592867
CASP8,CASP8,CASP8,IKBKB,,1,-0.3553171794592867
CASP8,CASP8,CASP8,CHUK,,1,-0.3553171794592867
CASP8,CASP8,CASP8,TLR4,,1,-0.3553171794592867
CASP8,CASP8,CASP8,TICAM1,,1,-0.3553171794592867
CASP8,CASP8,CASP8,EZR,,1,-0.3553171794592867
CASP8,CASP8,CASP8,MAP2K7,,1,-0.3553171794592867
CASP8,CASP8,CASP8,RELA,,1,-0.3553171794592867
CASP8,CASP8,CASP8,FAF1,,1,-0.3553171794592867
CASP8,CASP8,CASP8,NFKB1,,1,-0.3553171794592867
CASP8,CASP8,CASP8,DAXX,,1,-0.3553171794592867
CASP8,CASP8,CASP8,PLEC,,1,-0.3553171794592867
CASP8,CASP8,CASP8,VIM,,1,-0.3553171794592867
CASP8,CASP8,CASP8,CYLD,,1,-0.3553171794592867
CASP8,CASP8,CASP8,GZMB,,1,-0.3553171794592867
